beeldid,LEGEND,trfwf_original,pays_quid,lieu_wikidata_qid,lieu_wikidata_name,BPALLASF,lien_phototheque,spatial - key - key,spatial - value - value,imageclassification - class1,imageclassification - prob1,imageclassification - class2,imageclassification - prob2,imageclassification - class3,imageclassification - prob3,imageclassification - class4,imageclassification - prob4,imageclassification - class5,imageclassification - prob5
00005863,Le V allemand sur l'Hôtel de Ville de Mons.,"vie pratique--mons (belgique), soldats allemands--mons (belgique), rex--mons (belgique)","Q31, Q31, Q31","Q83407, Q83407, Q83407","Mons, Mons, Mons","Allemands et rexistes à Mons, 1940-1945. - 3 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5863&rqdb=1&dbnu=1,LOC BUILDING,l' Hôtel de Ville,plaza,0.328072,palace,0.115692,mosque,0.106709,tower,0.0836868,building facade,0.0761956
00005863,,,,,,,,LOC PLACE,Mons,plaza,0.328072,palace,0.115692,mosque,0.106709,tower,0.0836868,building facade,0.0761956
00005881,Ravitaillement à Bruges. [foto Huis Van Eyck],vie pratique--brugge (belgique),Q31,Q12994,Bruges,"Vie quotidienne à Bruges, 1940-1945. - 8 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5881&rqdb=1&dbnu=1,LOC PLACE,Bruges,street,0.377983,embassy,0.32756,plaza,0.119684,office building,0.0364915,apartment building,0.0285493
00005883,Place Van Eyck à Bruges.,"allemagne. wehrmacht--brugge (belgique), vie pratique--brugge (belgique)","Q31, Q31","Q12994, Q12994","Bruges, Bruges","Troupes allemandes à Bruges, 1940-1945. - 13 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5883&rqdb=1&dbnu=1,LOC PLACE,Bruges,palace,0.270385,plaza,0.219656,building facade,0.087733,church,0.0806759,apartment building,0.0721299
00005890,Devant le gouvernement provincial à Bruges.,"allemagne. wehrmacht--brugge (belgique), vie pratique--brugge (belgique)","Q31, Q31","Q12994, Q12994","Bruges, Bruges","Troupes allemandes à Bruges, 1940-1945. - 13 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5890&rqdb=1&dbnu=1,LOC PLACE,Bruges,church,0.253983,palace,0.191535,plaza,0.10005,building facade,0.0803021,embassy,0.0745028
00005923,"Aujourd'hui Vendredi Saint s'est tenu à Tournai le marché aux fleurs habituel. La foule au marché. -- -- Vandaag heilige vrijdag, hield zich te Doornik de gewone bloemenmarkt. Het volk op de markt. [24/4/1943] [Frei gegeben durch zensur] [Sipho]",vie quotidienne--tournai (belgique),Q31,Q173219,Tournai,"Vie quotidienne à Tournai, 1940-24/4/1943. - 3 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5923&rqdb=1&dbnu=1,LOC PLACE,Tournai,bazaar,0.59829,market,0.138317,plaza,0.0943927,flea market,0.0878046,cemetery,0.0293138
00005928,"Le marché bat son plein sur le Groensel Markt, un des principaux marchés de la ville de Gand, et le gardien de carrioles se repose sur l'une de celles confiées à ses bons soins. [Frei gegeben durch zensur] [Sipho]","vie quotidienne--gent (belgique), gent (belgique)--photographies","Q31, Q31","Q1296, Q1296","Gand, Gand","Scènes de rue à Gand, 1941-1944. - 24 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5928&rqdb=1&dbnu=1,LOC PLACE,Gand,plaza,0.385468,street,0.0948788,bookstore,0.0836238,library,0.0401581,archive,0.0396198
00005929,Quai de l'Industrie à Gand. Sortie d'usine. [Sipho],"vie quotidienne--gent (belgique), gent (belgique)--photographies","Q31, Q31","Q1296, Q1296","Gand, Gand","Scènes de rue à Gand, 1941-1944. - 24 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5929&rqdb=1&dbnu=1,LOC PLACE,Gand,street,0.943701,crosswalk,0.0331818,downtown,0.00953541,plaza,0.00884775,building facade,0.00125136
00005931,"Devant le bureau de poste de Gand, un parc gardé pour vélos. Pour se protéger des intempéries, le gardien a dressé une tente que nous voyons au centre de la photo.  [Frei gegeben durch zensur] [Sipho]","vie quotidienne--gent (belgique), gent (belgique)--photographies","Q31, Q31","Q1296, Q1296","Gand, Gand","Scènes de rue à Gand, 1941-1944. - 24 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5931&rqdb=1&dbnu=1,LOC PLACE,Gand,street,0.472788,medina,0.408021,alley,0.0751721,slum,0.0205106,downtown,0.00905462
00005942,"Les 24 et 25 août se tient le long de la Chaussée de Bruxelles à Gand la fameuse foire aux oignons. Les ménagères y font leurs provisions d'hiver, car on peut s'y procurer tous les genres d'oignons. [censure photographique] [Belgapress]","vie quotidienne--gent (belgique), gent (belgique)--photographies","Q31, Q31","Q1296, Q1296","Gand, Gand","Scènes de rue à Gand, 1941-1944. - 24 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5942&rqdb=1&dbnu=1,LOC ROADS,la Chaussée de Bruxelles à Gand,bazaar,0.155397,flea market,0.140859,museum,0.0741522,market,0.0616082,shoe shop,0.0517883
00005944,"Amusante scène de rue à Gand. Ces éléphants ont soif. Où étancher leur soif si ce n'est dans ces abreuvoirs pour chevaux qui sont naturellement vidés en un clin d'oeil. Ensuite pour remercier, les pachydermes esquivent un pas de danse. -- -- Eigenaardig stadsbeeld. Deze dikhuiden hadden dorst, en daar zij nergens binnen konden namen zijn hun toevlucht aan een paardendrinkbak, welke zij natuurlijk in een oogpinks leeg dronken. Uit dankbaarheid vervolgden zij met een dansje. [30/5/1944] [Sipho]","vie quotidienne--gent (belgique), gent (belgique)--photographies","Q31, Q31","Q1296, Q1296","Gand, Gand","Scènes de rue à Gand, 1941-1944. - 24 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5944&rqdb=1&dbnu=1,LOC PLACE,Gand,bazaar,0.217192,street,0.198372,plaza,0.136651,courtyard,0.0539502,slum,0.0459972
00005947,Voici un déchargement de tonneaux le long d'un des canaux de la ville de Gand.  [Frei gegeben durch zensur] [Sipho],"vie quotidienne--gent (belgique), gent (belgique)--photographies","Q31, Q31","Q1296, Q1296","Gand, Gand","Scènes de rue à Gand, 1941-1944. - 24 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5947&rqdb=1&dbnu=1,LOC PLACE,Gand,apartment building,0.248257,building facade,0.120122,residential neighborhood,0.0653117,excavation,0.061,industrial area,0.050172
00005949,Promeneuses à Gand.  [Frei gegeben durch zensur] [Sipho],"vie quotidienne--gent (belgique), gent (belgique)--photographies","Q31, Q31","Q1296, Q1296","Gand, Gand","Scènes de rue à Gand, 1941-1944. - 24 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5949&rqdb=1&dbnu=1,LOC PLACE,Gand,street,0.674358,crosswalk,0.149793,plaza,0.0372291,medina,0.0199618,nursing home,0.0112876
00005951,Quartier populaire de la ville de Gand: les ménagères profitent de la température favorable pour venir parloter sur le pas de la porte pendant qu'elles travaillent.  [Frei gegeben durch zensur] [Sipho],"vie quotidienne--gent (belgique), gent (belgique)--photographies","Q31, Q31","Q1296, Q1296","Gand, Gand","Scènes de rue à Gand, 1941-1944. - 24 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5951&rqdb=1&dbnu=1,LOC PLACE,Gand,street,0.725566,promenade,0.053065,alley,0.0285511,apartment building,0.0269349,plaza,0.0224998
00005960,"Au marché aux crevettes à Gand, d'un coup d'oeil expert, chacun juge l'importance de l'arrivage.  [Frei gegeben durch zensur] [Sipho]","vie quotidienne--gent (belgique), marches--gent (belgique)","Q31, Q31","Q1296, Q1296","Gand, Gand","Marché aux crevettes à Gand, 1940-1945. - 21 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5960&rqdb=1&dbnu=1,LOC PLACE,Gand,plaza,0.495929,downtown,0.108976,bazaar,0.0760741,street,0.0611903,building facade,0.0315046
00005961,"L'arrivée de la clientèle au marché aux crevettes à Gand. Celle-ci est surtout composée de femmes. A Gand, la vente des crevettes est réglementée; les commerçants n'en reçoivent que des quantités limitées et proportionnelles aux quantités qu'ils débitaient avant-guerre. Mais la chose est-elle due aux circonstances, il a surgi à Gand, depuis mai 1940, de nombreux marchands de crevettes.  [Frei gegeben durch zensur] [Sipho]","vie quotidienne--gent (belgique), marches--gent (belgique)","Q31, Q31","Q1296, Q1296","Gand, Gand","Marché aux crevettes à Gand, 1940-1945. - 21 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5961&rqdb=1&dbnu=1,LOC PLACE,Gand,plaza,0.241104,courtyard,0.182696,television studio,0.0860084,lobby,0.0667737,campus,0.0457305
00005961,,,,,,,,LOC PLACE,Gand,plaza,0.241104,courtyard,0.182696,television studio,0.0860084,lobby,0.0667737,campus,0.0457305
00005961,,,,,,,,LOC PLACE,Gand,plaza,0.241104,courtyard,0.182696,television studio,0.0860084,lobby,0.0667737,campus,0.0457305
00005964,"Madame Van Hauntem, propriétaire d'une des jolies maisons qui font le charme de ce quartier de Gand, quitte les Halles avec son panier plein de crevettes.  [Frei gegeben durch zensur] [Sipho]","vie quotidienne--gent (belgique), marches--gent (belgique)","Q31, Q31","Q1296, Q1296","Gand, Gand","Marché aux crevettes à Gand, 1940-1945. - 21 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=5964&rqdb=1&dbnu=1,LOC PLACE,Gand,street,0.644984,plaza,0.196175,television studio,0.091721,crosswalk,0.00980159,music studio,0.00705638
00005964,,,,,,,,LOC BUILDING,Halles,street,0.644984,plaza,0.196175,television studio,0.091721,crosswalk,0.00980159,music studio,0.00705638
00006126,"Service funèbre célébré le 28 juin 1943 à l'église du Sacré-Coeur, 112, Horseferry Road à Londres, à la mémoire des Belges tombés dans les rangs de la Légion Etrangère au cours des combats de Tunisie. A la sortie du service funèbre. -- -- [Inbel - Lonon]","rites et ceremonies commemoratifs--londres (grande-bretagne), anniversaires--londres (grande-bretagne)","Q145, Q145","Q84, Q84","Londres, Londres","Service à Londres à la mémoire des Belges tombés dans les rangs de la Légion Etrangère en Tunisie, 1940-1945. - 2 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=6126&rqdb=1&dbnu=1,LOC PLACE,Londres,bazaar,0.336942,market,0.110842,ski resort,0.0710677,street,0.0324406,plaza,0.0314332
00006126,,,,,,,,LOC PLACE,Tunisie,bazaar,0.336942,market,0.110842,ski resort,0.0710677,street,0.0324406,plaza,0.0314332
00006440,"copy : Pers photo dienst, international service for photography, Holland -- --  -- --  -- -- pavillon des Pays-Bas, chimie industrielle",,,,,"Exposition 1958, 1958. - 272 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=6440&rqdb=1&dbnu=1,LOC BUILDING,pavillon des Pays-Bas,plaza,0.129866,bazaar,0.104709,slum,0.0930093,flea market,0.0431579,market,0.0422982
00007170,"Ce dimanche 21 septembre sont arrivés à Bruxelles les 3.000 belges qui ont aidé à la rentrée des recoltes en Allemagne. Monsieur de Wachtelaer, le chef de la jeunesse de la N.S.J.V. pendant son discours. [Frei gegeben durch zensur] [Sipho]",,,,,"A. Wachtelaer, chef du Parti ouvrier national-socialiste flamand (NSVAP), chef de la Vlaamsche Jeugd (Jeunesse flamande) et adjoint de Lehembre (1941), 1940-1945. - 3 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7170&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,office building,0.120143,plaza,0.0945407,tower,0.0920221,downtown,0.0880431,apartment building,0.0773299
00007170,,,,,,,,LOC PLACE,Allemagne,office building,0.120143,plaza,0.0945407,tower,0.0920221,downtown,0.0880431,apartment building,0.0773299
00007202,"L'actrice de cinéma allemande, Ilse Werner à Bruxelles. Ilse Werner à la Grand'Place à Bruxelles. [Frei gegeben durch zensur] [Sipho]",,,,,"Ilse Werner, actrice de cinéma, 1942. - 3 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7202&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,mosque,0.737432,church,0.067049,tower,0.0617998,castle,0.0499953,plaza,0.0233352
00007202,,,,,,,,LOC STREET,la Grand'Place,mosque,0.737432,church,0.067049,tower,0.0617998,castle,0.0499953,plaza,0.0233352
00007202,,,,,,,,LOC PLACE,Bruxelles,mosque,0.737432,church,0.067049,tower,0.0617998,castle,0.0499953,plaza,0.0233352
00007204,"L'actrice du cinéma allemande Ilse Werner, à Bruxelles. Ilse Werner à la Grand'Place à Bruxelles [Frei gegeben durch zensur] [Sipho]",,,,,"Ilse Werner, actrice de cinéma, 1942. - 3 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7204&rqdb=1&dbnu=1,LOC STREET,la Grand'Place,plaza,0.359553,office building,0.121785,apartment building,0.116366,building facade,0.101529,palace,0.0569904
00007204,,,,,,,,LOC PLACE,Bruxelles,plaza,0.359553,office building,0.121785,apartment building,0.116366,building facade,0.101529,palace,0.0569904
00007204,,,,,,,,LOC PLACE,Bruxelles,plaza,0.359553,office building,0.121785,apartment building,0.116366,building facade,0.101529,palace,0.0569904
00007252,"Le départ du 4e contingent de la ""Légion Wallonie"". -- -- Au cours de la cérémonie à la Grand'Place, le chef. ai. du mouvement rexiste V. Matthys prononce son allocution. A sa droite, se tiennent deux délégués de la Wehrmacht. A sa gauche, le lieutenant Vermeire, qui conduira les nouveaux légionnaires au front de l'Est. [censure photographique] [Belgapress]",,,,,"Jean Vermeire, officier SS (Légion Wallonie), 1940-1945. - 4 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7252&rqdb=1&dbnu=1,LOC PLACE,Wallonie,plaza,0.654452,ice skating rink,0.130931,street,0.0504783,promenade,0.0501479,medina,0.0329944
00007252,,,,,,,,LOC STREET,la Grand'Place,plaza,0.654452,ice skating rink,0.130931,street,0.0504783,promenade,0.0501479,medina,0.0329944
00007252,,,,,,,,LOC MISC,front de l' Est,plaza,0.654452,ice skating rink,0.130931,street,0.0504783,promenade,0.0501479,medina,0.0329944
00007257,Lentefeest van het N.S.J.V. te Antwerpen de 23ste mei. Karel Wiedeman tijdens zijn rede. -- -- Fête de printemps de N.S.J.V. le 23 mai à Anvers. Monsieur Karel Wiedeman pendant son discours  [Frei gegeben durch zensur] [Sipho],,,,,Photos de Karel Wiedeman : 23/5/1943. - 1 photo,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7257&rqdb=1&dbnu=1,LOC PLACE,Anvers,street,0.78454,plaza,0.177951,crosswalk,0.00980035,campus,0.00619814,courtyard,0.00331415
00007483,"Départ des volontaires flamands pour le front de l'est, le 29/8/42. -- -- Mr. Raf Van Hulse, chef des SS. Flandres, pendant son allocution. -- -- Vertrek der Vlaamse vrijwilligers naar het Oostfront op 29/8/42. -- -- Mr Raf Van Hulse, Chef der SS-Vlaanderen tijdens zijn redevoering. [censure photographique] [Sipho]",,,,,"Raf van Hulse, dirigeant SS a.i. pour la Flandre, correspondant de guerre, 1942-1944. - 6 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7483&rqdb=1&dbnu=1,LOC MISC,front de l' est,street,0.564777,plaza,0.107131,medina,0.0535186,phone booth,0.0441082,crosswalk,0.0264349
00007485,"Départ des volontaires flamands pour le front de l'Est, le 29/8/42. -- -- Monsieur Raf Van Hulse, chef des SS Flandres pendant son allocution. -- -- Vertrek der Vlaamse vrijwilligers voor het Oostfront op 29/8/42. -- -- Mijnheer Rafh Van Hulse, chef der SS Vlaanderen tijdens zijn redevoering. [30/8/1942] [Frei gegeben durch zensur] [Sipho]",,,,,"Raf van Hulse, dirigeant SS a.i. pour la Flandre, correspondant de guerre, 1942-1944. - 6 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7485&rqdb=1&dbnu=1,LOC MISC,le front de l' Est,street,0.666662,slum,0.0646322,medina,0.0460374,alley,0.0290693,building facade,0.0252825
00007485,,,,,,,,LOC PLACE,Flandres,street,0.666662,slum,0.0646322,medina,0.0460374,alley,0.0290693,building facade,0.0252825
00007671,"On voyage comme on peut ! Des jeunes gamins stationnant devant la halte du tram avec des charrettes improvisées pour transporter les bagages des voyageurs jusqu'à la gare. -- -- Men reist zoals men kan ! Om de reizigers te helpen hun reisgoed te vervoeren, hebben deze jongens een vindingrijk vervoermiddel uitgedacht : zij plaatsen zich met eigengemaakte wagentjes nabij de tramhalten en wachten hun klanten af. -- -- [3/6/1944] [Frei gegeben durch zensur] [Sipho]",vie quotidienne--vilvoorde (belgique),Q31,Q318418,Vilvorde,"Vie quotidienne à Vilvorde, 3/6/1944. - 5 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7671&rqdb=1&dbnu=1,LOC BUILDING,la gare,plaza,0.611314,campus,0.0560606,palace,0.0308866,mosque,0.029046,street,0.025892
00007675,[Photo A. Ruwet - Verviers] -- -- Files pour le ravitaillement un peu partout à Verviers.,vie quotidienne--verviers (belgique),Q31,Q202954,Verviers,"Vie quotidienne à Verviers, 1940-1943. - 46 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7675&rqdb=1&dbnu=1,LOC PLACE,Verviers,street,0.286857,bus station,0.104007,phone booth,0.102598,shopfront,0.0780706,crosswalk,0.0680341
00007681,"[Photo A. Ruwet - Verviers] -- -- Signalisation au bas de la rue de la Concorde, face à la rue de l'Harmonie, près de la Soldatenheim. (Verviers)",vie quotidienne--verviers (belgique),Q31,Q202954,Verviers,"Vie quotidienne à Verviers, 1940-1943. - 46 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7681&rqdb=1&dbnu=1,LOC PLACE,Verviers,street,0.541509,alley,0.0471159,arch,0.0437473,crosswalk,0.0391812,downtown,0.0349412
00007683,"[Photo A. Ruwet - Verviers] -- -- Le 5 septembre 1940, un lundi, ce camion transportant les débris d'un avion allemand stationne place du Martyr. (Verviers)",vie quotidienne--verviers (belgique),Q31,Q202954,Verviers,"Vie quotidienne à Verviers, 1940-1943. - 46 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7683&rqdb=1&dbnu=1,LOC PLACE,Verviers,apartment building,0.210552,street,0.183327,plaza,0.133036,palace,0.115343,building facade,0.0826898
00007685,[Photo A. Ruwet - Verviers] -- -- Rentrée à 20 heures avec patrouille allemande (Verviers).,vie quotidienne--verviers (belgique),Q31,Q202954,Verviers,"Vie quotidienne à Verviers, 1940-1943. - 46 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7685&rqdb=1&dbnu=1,LOC PLACE,Verviers,street,0.221083,medina,0.128482,alley,0.0992052,slum,0.0646397,train station,0.0540929
00007687,[Photo A. Ruwet - Verviers] -- -- Files pour le lait - Place du Martyr et Place St.-Remâcle (Verviers - 21 juillet 1941),vie quotidienne--verviers (belgique),Q31,Q202954,Verviers,"Vie quotidienne à Verviers, 1940-1943. - 46 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=7687&rqdb=1&dbnu=1,LOC PLACE,Verviers,crosswalk,0.277493,street,0.269768,plaza,0.218025,bazaar,0.0994824,ticket booth,0.022548
